"","X.1","month","spp","biomass","X","ID"
"44478",44478,600,"Widow rock.",0.986415114722605,109,91
"44479",44479,600,"Widow rock.",1.01153505169564,110,91
"44480",44480,600,"Widow rock.",1.01367278047879,111,91
"44481",44481,600,"Widow rock.",1.02973311091367,112,91
"44482",44482,600,"Widow rock.",0.979108313278003,113,91
"44483",44483,600,"Widow rock.",1.01568951101523,114,91
"44484",44484,600,"Widow rock.",0.997079227243443,115,91
"44485",44485,600,"Widow rock.",1.00236048352605,116,91
"44486",44486,600,"Widow rock.",1.00028652184848,117,91
"44487",44487,600,"Widow rock.",1.02764692570364,118,91
"44488",44488,600,"Widow rock.",0.987733953759682,119,91
"44489",44489,600,"Widow rock.",1.02522377607739,120,91
"44490",44490,600,"Widow rock.",1.00910007328945,121,91
"44491",44491,600,"Widow rock.",1.02395554990176,122,91
"44492",44492,600,"Widow rock.",1.01534067239603,123,91
"44493",44493,600,"Widow rock.",1.0348441945268,124,91
"44494",44494,600,"Widow rock.",1.01233998190115,125,91
"44495",44495,600,"Widow rock.",1.00264531624818,127,91
"44496",44496,600,"Widow rock.",1.013751083547,128,91
"44497",44497,600,"Widow rock.",0.982717620109215,129,91
"44498",44498,600,"Widow rock.",1.00434927222896,130,91
"44499",44499,600,"Widow rock.",1.06000138869368,131,91
"44500",44500,600,"Widow rock.",0.999245540771412,132,91
"44501",44501,600,"Widow rock.",1.0576528977101,133,91
"44502",44502,600,"Widow rock.",1.01565865893669,134,91
"44503",44503,600,"Widow rock.",0.997110309956428,135,91
"44504",44504,600,"Widow rock.",1.04117675662398,136,91
"44505",44505,600,"Widow rock.",1.02565239207376,137,91
"44506",44506,600,"Widow rock.",1.05318648029747,138,91
"44507",44507,600,"Widow rock.",0.995779681282244,139,91
"44508",44508,600,"Widow rock.",0.997982626913034,140,91
"44509",44509,600,"Widow rock.",1.0052992252419,141,91
"44510",44510,600,"Widow rock.",1.01231441037599,142,91
"44511",44511,600,"Widow rock.",1.02311059196806,143,91
"44512",44512,600,"Widow rock.",1.02719564462076,144,91
"44513",44513,600,"Widow rock.",1.0361471600067,145,91
"44514",44514,600,"Widow rock.",1.0014452862377,146,91
"44515",44515,600,"Widow rock.",1.02895389830311,147,91
"44516",44516,600,"Widow rock.",1.01426215550243,148,91
"44517",44517,600,"Widow rock.",1.00424814746876,149,91
"44518",44518,600,"Widow rock.",0.99606604566387,150,91
"44519",44519,600,"Widow rock.",1.01153117133622,151,91
"44520",44520,600,"Widow rock.",1.01888622384553,152,91
"44521",44521,600,"Widow rock.",1.00442657130517,153,91
"44522",44522,600,"Widow rock.",1.00171802308156,154,91
"44523",44523,600,"Widow rock.",1.00414683667756,155,91
"44524",44524,600,"Widow rock.",1.03176182891156,156,91
"44525",44525,600,"Widow rock.",1.00335566774875,157,91
"44526",44526,600,"Widow rock.",1.00009597529891,158,91
"44527",44527,600,"Widow rock.",1.00811585713456,159,91
"44528",44528,600,"Widow rock.",1.01801308887728,160,91
"44529",44529,600,"Widow rock.",1.01110905424423,161,91
"44530",44530,600,"Widow rock.",1.02519670244237,162,91
"44531",44531,600,"Widow rock.",1.01819017354495,163,91
"44532",44532,600,"Widow rock.",1.00707843030374,164,91
"44533",44533,600,"Widow rock.",1.02330530461638,165,91
"44534",44534,600,"Widow rock.",1.02871315439031,166,91
"44535",44535,600,"Widow rock.",0.990671965126087,167,91
"44536",44536,600,"Widow rock.",1.00636028060434,168,91
"44537",44537,600,"Widow rock.",0.997354485186393,169,91
"44538",44538,600,"Widow rock.",1.00171804453065,170,91
"44539",44539,600,"Widow rock.",0.993492440821724,171,91
"44540",44540,600,"Widow rock.",1.01632473041284,172,91
"44541",44541,600,"Widow rock.",1.01056938360498,173,91
"44542",44542,600,"Widow rock.",1.05542584308835,174,91
"44543",44543,600,"Widow rock.",1.00293311263732,175,91
"44544",44544,600,"Widow rock.",1.00715196106765,176,91
"44545",44545,600,"Widow rock.",1.00591968817804,177,91
"44546",44546,600,"Widow rock.",1.05555972007064,178,91
"44547",44547,600,"Widow rock.",1.0366967039193,179,91
"44548",44548,600,"Widow rock.",1.05970658428164,180,91
"44549",44549,600,"Widow rock.",0.990992859999856,181,91
"44550",44550,600,"Widow rock.",0.980110881898881,182,91
"44551",44551,600,"Widow rock.",1.03371006357602,183,91
"44552",44552,600,"Widow rock.",1.02514930823597,184,91
"44553",44553,600,"Widow rock.",0.998381767537151,185,91
"44554",44554,600,"Widow rock.",1.01619065274383,186,91
"44555",44555,600,"Widow rock.",1.00000859854404,187,91
"44556",44556,600,"Widow rock.",0.998885787039062,188,91
"44557",44557,600,"Widow rock.",1.02014486013434,189,91
"44558",44558,600,"Widow rock.",1.02277312780625,190,91
"44559",44559,600,"Widow rock.",1.06310252526139,191,91
"44560",44560,600,"Widow rock.",1.00774592139673,192,91
"44561",44561,600,"Widow rock.",1.01273278769525,193,91
"44562",44562,600,"Widow rock.",1.01788185736317,194,91
"44563",44563,600,"Widow rock.",1.0078365879318,195,91
"44564",44564,600,"Widow rock.",0.99683727321319,196,91
"44565",44565,600,"Widow rock.",1.00914722399842,197,91
"44566",44566,600,"Widow rock.",0.99931576547653,198,91
"44567",44567,600,"Widow rock.",0.997253874031976,199,91
"44568",44568,600,"Widow rock.",0.991025648712954,200,91
"44569",44569,600,"Widow rock.",0.994329456303888,201,91
"44570",44570,600,"Widow rock.",1.0076498175443,202,91
"44571",44571,600,"Widow rock.",1.02639986398044,203,91
"44572",44572,600,"Widow rock.",0.984290953138154,204,91
"44573",44573,600,"Widow rock.",1.00408242464339,205,91
"44574",44574,600,"Widow rock.",1.00209932816876,206,91
"44575",44575,600,"Widow rock.",1.01536419829068,207,91
"44576",44576,600,"Widow rock.",1.0020735496711,208,91
"44577",44577,600,"Widow rock.",0.997855729646607,209,91
"44578",44578,600,"Widow rock.",1.03729841555096,210,91
"44579",44579,600,"Widow rock.",1.01722611323802,211,91
"44580",44580,600,"Widow rock.",1.01526884526348,212,91
"44581",44581,600,"Widow rock.",1.01822201203048,213,91
"44582",44582,600,"Widow rock.",1.02116939873221,214,91
"44583",44583,600,"Widow rock.",1.02725562846878,215,91
"44584",44584,600,"Widow rock.",1.00723362916864,216,91
"44585",44585,600,"Widow rock.",0.999602110618003,217,91
"44586",44586,600,"Widow rock.",1.00244966478689,218,91
"44587",44587,600,"Widow rock.",1.04019729252765,219,91
"44588",44588,600,"Widow rock.",1.02267142812661,220,91
"44589",44589,600,"Widow rock.",1.02866357567466,221,91
"44590",44590,600,"Widow rock.",1.03050399037254,222,91
"44591",44591,600,"Widow rock.",1.01689894115221,223,91
"44592",44592,600,"Widow rock.",0.998633298155841,224,91
"44593",44593,600,"Widow rock.",1.04339892185866,225,91
"44594",44594,600,"Widow rock.",0.999939316820134,226,91
"44595",44595,600,"Widow rock.",0.992933368041272,227,91
"44596",44596,600,"Widow rock.",1.0422014385587,228,91
"44597",44597,600,"Widow rock.",0.994223440539279,229,91
"44598",44598,600,"Widow rock.",1.00292083823312,230,91
"44599",44599,600,"Widow rock.",1.02471169762616,231,91
"44600",44600,600,"Widow rock.",1.00522516186101,232,91
"44601",44601,600,"Widow rock.",1.0120235770741,233,91
"44602",44602,600,"Widow rock.",1.04104359232236,234,91
"44603",44603,600,"Widow rock.",1.00551724096817,235,91
"44604",44604,600,"Widow rock.",1.01110380305699,236,91
"44605",44605,600,"Widow rock.",0.999740298767241,238,91
"44606",44606,600,"Widow rock.",1.02050589269523,239,91
"44607",44607,600,"Widow rock.",1.03621026808297,240,91
"44608",44608,600,"Widow rock.",0.976035216434273,241,91
"44609",44609,600,"Widow rock.",1.00393956411415,242,91
"44610",44610,600,"Widow rock.",1.01506845719101,243,91
"44611",44611,600,"Widow rock.",1.03073584980575,244,91
"44612",44612,600,"Widow rock.",1.04128883134068,245,91
"44613",44613,600,"Widow rock.",0.9924956862902,246,91
"44614",44614,600,"Widow rock.",1.01226425595117,247,91
"44615",44615,600,"Widow rock.",1.02101636173942,248,91
"44616",44616,600,"Widow rock.",0.99796937361731,249,91
"44617",44617,600,"Widow rock.",0.992093850808459,250,91
"44618",44618,600,"Widow rock.",1.01518181997673,251,91
"44619",44619,600,"Widow rock.",0.984692811272248,252,91
"44620",44620,600,"Widow rock.",1.01671322835619,253,91
"44621",44621,600,"Widow rock.",1.01951915567019,254,91
"44622",44622,600,"Widow rock.",0.991354733245269,255,91
"44623",44623,600,"Widow rock.",1.01351370114872,256,91
"44624",44624,600,"Widow rock.",1.00004386548451,257,91
"44625",44625,600,"Widow rock.",1.01074434896347,258,91
"44626",44626,600,"Widow rock.",0.98981097853915,259,91
"44627",44627,600,"Widow rock.",1.00063483920977,260,91
"44628",44628,600,"Widow rock.",1.02345206587231,261,91
"44629",44629,600,"Widow rock.",1.01014028436189,262,91
"44630",44630,600,"Widow rock.",0.992004387000344,263,91
"44631",44631,600,"Widow rock.",0.974924120599212,264,91
"44632",44632,600,"Widow rock.",1.01363412162852,265,91
"44633",44633,600,"Widow rock.",0.992921000300722,266,91
"44634",44634,600,"Widow rock.",1.01906591015091,267,91
"44635",44635,600,"Widow rock.",0.985823314751344,268,91
"44636",44636,600,"Widow rock.",1.01871304606127,269,91
"44637",44637,600,"Widow rock.",1.00521935621556,270,91
"44638",44638,600,"Widow rock.",1.02109627058437,271,91
"44639",44639,600,"Widow rock.",0.989207832519829,272,91
"44640",44640,600,"Widow rock.",1.01100037653441,273,91
"44641",44641,600,"Widow rock.",1.00416470252006,274,91
"44642",44642,600,"Widow rock.",1.02173522553498,275,91
"44643",44643,600,"Widow rock.",1.01319699346657,276,91
"44644",44644,600,"Widow rock.",1.00275018585544,277,91
"44645",44645,600,"Widow rock.",1.01204867899482,278,91
"44646",44646,600,"Widow rock.",1.0061983835624,279,91
"44647",44647,600,"Widow rock.",1.01921464698185,280,91
"44648",44648,600,"Widow rock.",1.0204395490664,281,91
"44649",44649,600,"Widow rock.",0.99051081194955,282,91
"44650",44650,600,"Widow rock.",1.01067842781544,283,91
"44651",44651,600,"Widow rock.",1.05081845656459,284,91
"44652",44652,600,"Widow rock.",1.00286428605337,285,91
"44653",44653,600,"Widow rock.",1.01274299274965,286,91
"44654",44654,600,"Widow rock.",1.00369100354287,287,91
"44655",44655,600,"Widow rock.",0.999191560603008,288,91
"44656",44656,600,"Widow rock.",1.01827938544275,289,91
"44657",44657,600,"Widow rock.",1.00759338660509,290,91
"44658",44658,600,"Widow rock.",1.01940293745571,291,91
"44659",44659,600,"Widow rock.",1.02310733755799,292,91
"44660",44660,600,"Widow rock.",0.987464299616302,293,91
"44661",44661,600,"Widow rock.",1.01922760588838,294,91
"44662",44662,600,"Widow rock.",0.996348819713292,295,91
"44663",44663,600,"Widow rock.",1.00436785027179,296,91
"44664",44664,600,"Widow rock.",1.02974616930066,297,91
"44665",44665,600,"Widow rock.",1.00335686587975,298,91
"44666",44666,600,"Widow rock.",1.00174210223011,299,91
"44667",44667,600,"Widow rock.",1.01919422025548,300,91
"44668",44668,600,"Widow rock.",1.01752971510592,301,91
"44669",44669,600,"Widow rock.",1.01270705715448,302,91
"44670",44670,600,"Widow rock.",1.02744248387785,303,91
"44671",44671,600,"Widow rock.",1.01595008060034,304,91
"44672",44672,600,"Widow rock.",1.00993419880916,305,91
"44673",44673,600,"Widow rock.",1.007022633257,306,91
"44674",44674,600,"Widow rock.",1.01617059445285,307,91
"44675",44675,600,"Widow rock.",1.03481866213943,308,91
"44676",44676,600,"Widow rock.",1.0025624465172,309,91
"44677",44677,600,"Widow rock.",1.00748249806823,310,91
"44678",44678,600,"Widow rock.",1.00067783719717,311,91
"44679",44679,600,"Widow rock.",0.992996695787639,312,91
"44680",44680,600,"Widow rock.",1.00282570734763,313,91
"44681",44681,600,"Widow rock.",1.0054817240522,314,91
"44682",44682,600,"Widow rock.",1.01315058433743,315,91
"44683",44683,600,"Widow rock.",1.01409857786658,316,91
"44684",44684,600,"Widow rock.",1.01344115776513,317,91
"44685",44685,600,"Widow rock.",1.02163235237016,318,91
"44686",44686,600,"Widow rock.",1.01731682244293,319,91
"44687",44687,600,"Widow rock.",1.0130700873826,320,91
"44688",44688,600,"Widow rock.",0.980270090591344,321,91
"44689",44689,600,"Widow rock.",0.998143165286245,322,91
"44690",44690,600,"Widow rock.",1.00533131692659,323,91
"44691",44691,600,"Widow rock.",0.999858026392835,324,91
"44692",44692,600,"Widow rock.",1.01657973095007,325,91
"44693",44693,600,"Widow rock.",1.0168854043282,326,91
"44694",44694,600,"Widow rock.",1.00949019029011,327,91
"44695",44695,600,"Widow rock.",1.0039156045089,328,91
"44696",44696,600,"Widow rock.",0.998609272336959,329,91
"44697",44697,600,"Widow rock.",1.0175549628887,330,91
"44698",44698,600,"Widow rock.",1.01746527031011,331,91
"44699",44699,600,"Widow rock.",1.00254188568293,332,91
"44700",44700,600,"Widow rock.",1.01073935157839,333,91
"44701",44701,600,"Widow rock.",0.996743775451598,334,91
"44702",44702,600,"Widow rock.",1.11705707799132,335,91
"44703",44703,600,"Widow rock.",1.00607279676368,336,91
"44704",44704,600,"Widow rock.",0.997006407897164,337,91
"44705",44705,600,"Widow rock.",1.0304853206245,338,91
"44706",44706,600,"Widow rock.",1.0132050636295,339,91
"44707",44707,600,"Widow rock.",1.00653698359029,340,91
"44708",44708,600,"Widow rock.",1.00652133116261,341,91
"44709",44709,600,"Widow rock.",1.00608868042776,342,91
"44710",44710,600,"Widow rock.",1.01804787597215,344,91
"44711",44711,600,"Widow rock.",1.02178429725017,345,91
"44712",44712,600,"Widow rock.",1.01778149136491,346,91
"44713",44713,600,"Widow rock.",1.02235451348587,347,91
"44714",44714,600,"Widow rock.",0.99772241953691,348,91
"44715",44715,600,"Widow rock.",1.00208456247314,349,91
"44716",44716,600,"Widow rock.",1.01725266350709,350,91
"44717",44717,600,"Widow rock.",1.0314692084443,351,91
"44718",44718,600,"Widow rock.",1.01568876008367,352,91
"44719",44719,600,"Widow rock.",1.01046039211474,353,91
"44720",44720,600,"Widow rock.",1.00760622882291,354,91
"44721",44721,600,"Widow rock.",1.00581680176478,355,91
"44722",44722,600,"Widow rock.",1.05524922162624,356,91
"44723",44723,600,"Widow rock.",1.02115011241594,357,91
"44724",44724,600,"Widow rock.",1.02990551621411,358,91
"44725",44725,600,"Widow rock.",1.03141566644953,359,91
"44726",44726,600,"Widow rock.",1.00759095597975,360,91
"44727",44727,600,"Widow rock.",19.7771666149898,361,91
"44728",44728,600,"Widow rock.",1.01418314259523,362,91
"44729",44729,600,"Widow rock.",1.01274510876474,363,91
"44730",44730,600,"Widow rock.",0.99693063914929,364,91
"44731",44731,600,"Widow rock.",0.991992680106003,365,91
"44732",44732,600,"Widow rock.",1.01021834239097,366,91
"44733",44733,600,"Widow rock.",0.994424628696065,367,91
"44734",44734,600,"Widow rock.",1.00252135277484,368,91
"44735",44735,600,"Widow rock.",1.00578382496425,369,91
"44736",44736,600,"Widow rock.",0.994426173177645,370,91
"44737",44737,600,"Widow rock.",0.997897816641844,371,91
"44738",44738,600,"Widow rock.",1.01928463905432,372,91
"44739",44739,600,"Widow rock.",1.03449650909142,373,91
"44740",44740,600,"Widow rock.",1.00348721328756,374,91
"44741",44741,600,"Widow rock.",1.02827214441391,375,91
"44742",44742,600,"Widow rock.",1.02378427199521,376,91
"44743",44743,600,"Widow rock.",1.01904018141755,377,91
"44744",44744,600,"Widow rock.",1.05060310460228,378,91
"44745",44745,600,"Widow rock.",1.01170154745849,379,91
"44746",44746,600,"Widow rock.",1.06003878599579,380,91
"44747",44747,600,"Widow rock.",1.02421914798705,381,91
"44748",44748,600,"Widow rock.",1.01552095270882,382,91
"44749",44749,600,"Widow rock.",0.996780393782117,383,91
"44750",44750,600,"Widow rock.",0.98785407530634,384,91
"44751",44751,600,"Widow rock.",1.01348859332035,385,91
"44752",44752,600,"Widow rock.",1.00526742645602,386,91
"44753",44753,600,"Widow rock.",1.02879039481888,387,91
"44754",44754,600,"Widow rock.",0.995013335601123,388,91
"44755",44755,600,"Widow rock.",1.012605141029,389,91
"44756",44756,600,"Widow rock.",1.00247486359725,390,91
"44757",44757,600,"Widow rock.",0.994957257696495,391,91
"44758",44758,600,"Widow rock.",1.0091819247607,392,91
"44759",44759,600,"Widow rock.",1.08670796694247,393,91
"44760",44760,600,"Widow rock.",0.995161188953992,394,91
"44761",44761,600,"Widow rock.",1.00261205927148,395,91
"44762",44762,600,"Widow rock.",0.999978746252975,397,91
"44763",44763,600,"Widow rock.",1.00769367129639,398,91
"44764",44764,600,"Widow rock.",1.00490225549972,399,91
"44765",44765,600,"Widow rock.",1.01219342282812,400,91
"44766",44766,600,"Widow rock.",0.98866046804511,401,91
"44767",44767,600,"Widow rock.",1.02384642204569,402,91
"44768",44768,600,"Widow rock.",1.00918579516984,403,91
"44769",44769,600,"Widow rock.",1.0009432288141,404,91
"44770",44770,600,"Widow rock.",1.00269277457542,405,91
"44771",44771,600,"Widow rock.",1.01729365956672,406,91
"44772",44772,600,"Widow rock.",1.00899799973969,407,91
"44773",44773,600,"Widow rock.",1.01517319742575,408,91
"44774",44774,600,"Widow rock.",0.994585543843985,409,91
"44775",44775,600,"Widow rock.",1.01123667957283,410,91
"44776",44776,600,"Widow rock.",1.03060840003309,411,91
"44777",44777,600,"Widow rock.",0.997585476000481,412,91
"44778",44778,600,"Widow rock.",1.00287539482772,413,91
"44779",44779,600,"Widow rock.",1.00576259176311,414,91
"44780",44780,600,"Widow rock.",1.01914775273663,415,91
"44781",44781,600,"Widow rock.",1.0228733617965,416,91
"44782",44782,600,"Widow rock.",1.03050996416431,417,91
"44783",44783,600,"Widow rock.",1.02171299640265,418,91
"44784",44784,600,"Widow rock.",0.996314292294538,419,91
"44785",44785,600,"Widow rock.",1.01462104924168,420,91
"44786",44786,600,"Widow rock.",1.03135545224203,421,91
"44787",44787,600,"Widow rock.",0.999943657388489,422,91
"44788",44788,600,"Widow rock.",0.997904097377116,423,91
"44789",44789,600,"Widow rock.",1.01215825567311,424,91
"44790",44790,600,"Widow rock.",1.06771202075924,425,91
"44791",44791,600,"Widow rock.",1.02088108118539,426,91
"44792",44792,600,"Widow rock.",1.05009958768644,427,91
"44793",44793,600,"Widow rock.",0.999738295946967,428,91
"44794",44794,600,"Widow rock.",0.992541705653319,429,91
"44795",44795,600,"Widow rock.",1.0088675846429,431,91
"44796",44796,600,"Widow rock.",1.03024253300116,432,91
"44797",44797,600,"Widow rock.",1.01278747236978,433,91
"44798",44798,600,"Widow rock.",1.02139523135618,434,91
"44799",44799,600,"Widow rock.",1.0025587062857,435,91
"44800",44800,600,"Widow rock.",1.04748276507386,436,91
"44801",44801,600,"Widow rock.",0.993026756578774,437,91
"44802",44802,600,"Widow rock.",1.01298767014377,438,91
"44803",44803,600,"Widow rock.",1.00941812159359,439,91
"44804",44804,600,"Widow rock.",1.0264957242307,440,91
"44805",44805,600,"Widow rock.",1.01081817315936,441,91
"44806",44806,600,"Widow rock.",1.00333735044863,442,91
"44807",44807,600,"Widow rock.",1.00175188214529,443,91
"44808",44808,600,"Widow rock.",1.02497000391199,444,91
"44809",44809,600,"Widow rock.",1.04805587222503,445,91
"44810",44810,600,"Widow rock.",1.00421482695756,446,91
"44811",44811,600,"Widow rock.",1.00566941801095,447,91
"44812",44812,600,"Widow rock.",0.986808546869264,448,91
"44813",44813,600,"Widow rock.",1.01394171945162,449,91
"44814",44814,600,"Widow rock.",1.00159914782612,450,91
"44815",44815,600,"Widow rock.",1.03227278155407,451,91
"44816",44816,600,"Widow rock.",1.01803531693406,452,91
"44817",44817,600,"Widow rock.",0.999733501682429,453,91
"44818",44818,600,"Widow rock.",1.01296997321806,454,91
"44819",44819,600,"Widow rock.",0.992106128901188,455,91
"44820",44820,600,"Widow rock.",1.01757403874929,456,91
"44821",44821,600,"Widow rock.",0.978798243792769,457,91
"44822",44822,600,"Widow rock.",0.999703562446583,458,91
"44823",44823,600,"Widow rock.",1.0028787136436,459,91
"44824",44824,600,"Widow rock.",1.02686169745017,460,91
"44825",44825,600,"Widow rock.",1.00918984138353,461,91
"44826",44826,600,"Widow rock.",1.02515072735819,462,91
"44827",44827,600,"Widow rock.",1.00210728653512,463,91
"44828",44828,600,"Widow rock.",1.00846976522481,464,91
"44829",44829,600,"Widow rock.",1.01015692745102,465,91
"44830",44830,600,"Widow rock.",0.992915715000233,466,91
"44831",44831,600,"Widow rock.",1.03702926123118,467,91
"44832",44832,600,"Widow rock.",1.03330981819934,468,91
"44833",44833,600,"Widow rock.",1.00606499230978,469,91
"44834",44834,600,"Widow rock.",1.0273241844601,470,91
"44835",44835,600,"Widow rock.",1.14716187116807,471,91
"44836",44836,600,"Widow rock.",1.0020967350554,473,91
"44837",44837,600,"Widow rock.",1.02475701515138,474,91
"44838",44838,600,"Widow rock.",1.00555511310819,475,91
"44839",44839,600,"Widow rock.",0.987552002572964,476,91
"44840",44840,600,"Widow rock.",1.02024550130787,477,91
"44841",44841,600,"Widow rock.",1.0014662517064,478,91
"44842",44842,600,"Widow rock.",0.992523637063075,479,91
"44843",44843,600,"Widow rock.",0.984953937622702,480,91
"44844",44844,600,"Widow rock.",1.02374975692257,481,91
"44845",44845,600,"Widow rock.",0.996084783941801,482,91
"44846",44846,600,"Widow rock.",1.01027442597657,483,91
"44847",44847,600,"Widow rock.",1.01945894162051,484,91
"44848",44848,600,"Widow rock.",0.985750429182069,485,91
"44849",44849,600,"Widow rock.",1.00528191058732,486,91
"44850",44850,600,"Widow rock.",1.00605697638279,487,91
"44851",44851,600,"Widow rock.",0.991242387832782,488,91
"44852",44852,600,"Widow rock.",1.015610137676,489,91
"44853",44853,600,"Widow rock.",1.01029279655831,490,91
"44854",44854,600,"Widow rock.",1.00059317149812,491,91
"44855",44855,600,"Widow rock.",1.01801441535524,492,91
"44856",44856,600,"Widow rock.",0.985773007475124,493,91
"44857",44857,600,"Widow rock.",1.04241117006233,494,91
"44858",44858,600,"Widow rock.",1.00374243200591,495,91
"44859",44859,600,"Widow rock.",1.0189740860672,496,91
"44860",44860,600,"Widow rock.",1.01866206587648,497,91
"44861",44861,600,"Widow rock.",1.03353909819412,498,91
"44862",44862,600,"Widow rock.",0.972655520001124,499,91
"44863",44863,600,"Widow rock.",1.01134301335033,500,91
"44864",44864,600,"Yelloweye rock.",1.0326824530018,1,92
"44865",44865,600,"Yelloweye rock.",1.0178679516201,2,92
"44866",44866,600,"Yelloweye rock.",1.01852422298157,3,92
"44867",44867,600,"Yelloweye rock.",1.02284085471922,4,92
"44868",44868,600,"Yelloweye rock.",1.01990119479017,5,92
"44869",44869,600,"Yelloweye rock.",1.01961751681578,6,92
"44870",44870,600,"Yelloweye rock.",1.02485101538068,7,92
"44871",44871,600,"Yelloweye rock.",1.01908989372584,8,92
"44872",44872,600,"Yelloweye rock.",1.0263665508285,9,92
"44873",44873,600,"Yelloweye rock.",1.02154502667128,10,92
"44874",44874,600,"Yelloweye rock.",1.02254049541273,11,92
"44875",44875,600,"Yelloweye rock.",1.01679013017185,12,92
"44876",44876,600,"Yelloweye rock.",1.01469761561433,13,92
"44877",44877,600,"Yelloweye rock.",1.016422279301,14,92
"44878",44878,600,"Yelloweye rock.",1.03120512737316,15,92
"44879",44879,600,"Yelloweye rock.",1.01708449288302,16,92
"44880",44880,600,"Yelloweye rock.",1.02456813247772,17,92
"44881",44881,600,"Yelloweye rock.",1.03445915922912,18,92
"44882",44882,600,"Yelloweye rock.",1.01959240396456,19,92
"44883",44883,600,"Yelloweye rock.",1.02300078206847,20,92
"44884",44884,600,"Yelloweye rock.",1.01815760509513,21,92
"44885",44885,600,"Yelloweye rock.",1.02162299830846,22,92
"44886",44886,600,"Yelloweye rock.",1.02674521492122,23,92
"44887",44887,600,"Yelloweye rock.",1.01344681589397,24,92
"44888",44888,600,"Yelloweye rock.",1.02074092553597,25,92
"44889",44889,600,"Yelloweye rock.",1.02288672112213,26,92
"44890",44890,600,"Yelloweye rock.",1.02122058164101,27,92
"44891",44891,600,"Yelloweye rock.",1.02085507110003,28,92
"44892",44892,600,"Yelloweye rock.",1.0227738780808,29,92
"44893",44893,600,"Yelloweye rock.",1.0213018934253,30,92
"44894",44894,600,"Yelloweye rock.",1.0185462887753,31,92
"44895",44895,600,"Yelloweye rock.",1.02093054717915,32,92
"44896",44896,600,"Yelloweye rock.",1.02262366605453,33,92
"44897",44897,600,"Yelloweye rock.",1.02415534159792,34,92
"44898",44898,600,"Yelloweye rock.",1.01456261997103,35,92
"44899",44899,600,"Yelloweye rock.",1.02220646301897,36,92
"44900",44900,600,"Yelloweye rock.",1.02646424009652,37,92
"44901",44901,600,"Yelloweye rock.",1.02054095065455,38,92
"44902",44902,600,"Yelloweye rock.",1.01574607825057,39,92
"44903",44903,600,"Yelloweye rock.",1.0166197967821,40,92
"44904",44904,600,"Yelloweye rock.",1.02545511404887,41,92
"44905",44905,600,"Yelloweye rock.",1.0166342355115,42,92
"44906",44906,600,"Yelloweye rock.",1.01803760429096,43,92
"44907",44907,600,"Yelloweye rock.",1.01525199151359,44,92
"44908",44908,600,"Yelloweye rock.",1.02304372165138,45,92
"44909",44909,600,"Yelloweye rock.",1.0243869124936,46,92
"44910",44910,600,"Yelloweye rock.",1.01584251936344,47,92
"44911",44911,600,"Yelloweye rock.",1.02455268524343,48,92
"44912",44912,600,"Yelloweye rock.",1.01623542102794,49,92
"44913",44913,600,"Yelloweye rock.",1.02884472983795,50,92
"44914",44914,600,"Yelloweye rock.",1.02818103149471,51,92
"44915",44915,600,"Yelloweye rock.",1.02228828969665,52,92
"44916",44916,600,"Yelloweye rock.",1.02297020851481,53,92
"44917",44917,600,"Yelloweye rock.",1.02083239146487,54,92
"44918",44918,600,"Yelloweye rock.",1.02073781293671,55,92
"44919",44919,600,"Yelloweye rock.",1.02408738547901,56,92
"44920",44920,600,"Yelloweye rock.",1.02478117310895,57,92
"44921",44921,600,"Yelloweye rock.",1.01844178912921,58,92
"44922",44922,600,"Yelloweye rock.",1.02795588225555,59,92
"44923",44923,600,"Yelloweye rock.",1.02560166814602,60,92
"44924",44924,600,"Yelloweye rock.",1.01627999328942,61,92
"44925",44925,600,"Yelloweye rock.",1.02672222023208,62,92
"44926",44926,600,"Yelloweye rock.",1.01804829885967,63,92
"44927",44927,600,"Yelloweye rock.",1.02833654953562,64,92
"44928",44928,600,"Yelloweye rock.",1.01793591416975,65,92
"44929",44929,600,"Yelloweye rock.",1.01703336949662,66,92
"44930",44930,600,"Yelloweye rock.",1.01872818578558,68,92
"44931",44931,600,"Yelloweye rock.",1.02516079241226,69,92
"44932",44932,600,"Yelloweye rock.",1.01384066909223,70,92
"44933",44933,600,"Yelloweye rock.",1.02690407294003,71,92
"44934",44934,600,"Yelloweye rock.",1.03144631678206,72,92
"44935",44935,600,"Yelloweye rock.",1.02193891349744,73,92
"44936",44936,600,"Yelloweye rock.",1.02463738400538,74,92
"44937",44937,600,"Yelloweye rock.",1.0235167663807,75,92
"44938",44938,600,"Yelloweye rock.",1.02970031648887,76,92
"44939",44939,600,"Yelloweye rock.",1.03224613242164,77,92
"44940",44940,600,"Yelloweye rock.",1.02955693831831,78,92
"44941",44941,600,"Yelloweye rock.",1.03129555644457,79,92
"44942",44942,600,"Yelloweye rock.",1.02376073682245,80,92
"44943",44943,600,"Yelloweye rock.",1.02430356724824,81,92
"44944",44944,600,"Yelloweye rock.",1.01634783432027,82,92
"44945",44945,600,"Yelloweye rock.",1.02451447557493,83,92
"44946",44946,600,"Yelloweye rock.",1.02646557487191,84,92
"44947",44947,600,"Yelloweye rock.",1.02113220290699,85,92
"44948",44948,600,"Yelloweye rock.",1.01725396367838,86,92
"44949",44949,600,"Yelloweye rock.",1.01586147934081,87,92
"44950",44950,600,"Yelloweye rock.",1.02572273572027,88,92
