"","X","month","spp","biomass"
"41583",41583,183,"Leach's S. Petrel",0.887639219461515
"41584",41584,184,"Leach's S. Petrel",0.887133649558335
"41585",41585,185,"Leach's S. Petrel",0.886621219989316
"41586",41586,186,"Leach's S. Petrel",0.886102497165563
"41587",41587,187,"Leach's S. Petrel",0.885577924909516
"41588",41588,188,"Leach's S. Petrel",0.885047906035561
"41589",41589,189,"Leach's S. Petrel",0.884512810107125
"41590",41590,190,"Leach's S. Petrel",0.883972971911986
"41591",41591,191,"Leach's S. Petrel",0.883428694604495
"41592",41592,192,"Leach's S. Petrel",0.882880251685781
"41593",41593,193,"Leach's S. Petrel",0.882327889346109
"41594",41594,194,"Leach's S. Petrel",0.881496659948105
"41595",41595,195,"Leach's S. Petrel",0.880968631151889
"41596",41596,196,"Leach's S. Petrel",0.880447693672152
"41597",41597,197,"Leach's S. Petrel",0.87993674054892
"41598",41598,198,"Leach's S. Petrel",0.879435154671003
"41599",41599,199,"Leach's S. Petrel",0.878942443067191
"41600",41600,200,"Leach's S. Petrel",0.878458156899779
"41601",41601,201,"Leach's S. Petrel",0.877981877111441
"41602",41602,202,"Leach's S. Petrel",0.877513220177375
"41603",41603,203,"Leach's S. Petrel",0.877051835335926
"41604",41604,204,"Leach's S. Petrel",0.876597403568148
"41605",41605,205,"Leach's S. Petrel",0.876149635718091
"41606",41606,206,"Leach's S. Petrel",0.875482682597511
"41607",41607,207,"Leach's S. Petrel",0.8750199382637
"41608",41608,208,"Leach's S. Petrel",0.874552712892021
"41609",41609,209,"Leach's S. Petrel",0.874079017874461
"41610",41610,210,"Leach's S. Petrel",0.873599361096789
"41611",41611,211,"Leach's S. Petrel",0.873114175000489
"41612",41612,212,"Leach's S. Petrel",0.872623850728335
"41613",41613,213,"Leach's S. Petrel",0.872128754400413
"41614",41614,214,"Leach's S. Petrel",0.871629221361823
"41615",41615,215,"Leach's S. Petrel",0.871125558511742
"41616",41616,216,"Leach's S. Petrel",0.870618044969197
"41617",41617,217,"Leach's S. Petrel",0.87010693351757
"41618",41618,218,"Leach's S. Petrel",0.869337829134849
"41619",41619,219,"Leach's S. Petrel",0.868856172992777
"41620",41620,220,"Leach's S. Petrel",0.868382940196896
"41621",41621,221,"Leach's S. Petrel",0.867921569411571
"41622",41622,222,"Leach's S. Petrel",0.867471365041465
"41623",41623,223,"Leach's S. Petrel",0.86703176261016
"41624",41624,224,"Leach's S. Petrel",0.866602249371049
"41625",41625,225,"Leach's S. Petrel",0.866182346782799
"41626",41626,226,"Leach's S. Petrel",0.865771616918224
"41627",41627,227,"Leach's S. Petrel",0.865369659098708
"41628",41628,228,"Leach's S. Petrel",0.86497610859205
"41629",41629,229,"Leach's S. Petrel",0.864590634362661
"41630",41630,230,"Leach's S. Petrel",0.86401813706725
"41631",41631,231,"Leach's S. Petrel",0.863651066170017
"41632",41632,232,"Leach's S. Petrel",0.863288027383311
"41633",41633,233,"Leach's S. Petrel",0.862930712463684
"41634",41634,234,"Leach's S. Petrel",0.862578972188627
"41635",41635,235,"Leach's S. Petrel",0.862232691994253
"41636",41636,236,"Leach's S. Petrel",0.861891767239612
"41637",41637,237,"Leach's S. Petrel",0.861556105248588
"41638",41638,238,"Leach's S. Petrel",0.861225622734426
"41639",41639,239,"Leach's S. Petrel",0.860900244476662
"41640",41640,240,"Leach's S. Petrel",0.860579901941865
"41641",41641,241,"Leach's S. Petrel",0.860264532138651
"41642",41642,242,"Leach's S. Petrel",0.859795140277971
"41643",41643,243,"Leach's S. Petrel",0.85949000949369
"41644",41644,244,"Leach's S. Petrel",0.859187327659632
"41645",41645,245,"Leach's S. Petrel",0.858887951537331
"41646",41646,246,"Leach's S. Petrel",0.858591931354346
"41647",41647,247,"Leach's S. Petrel",0.858299279108986
"41648",41648,248,"Leach's S. Petrel",0.858010005723845
"41649",41649,249,"Leach's S. Petrel",0.857724119461752
"41650",41650,250,"Leach's S. Petrel",0.857441625416437
"41651",41651,251,"Leach's S. Petrel",0.85716252561251
"41652",41652,252,"Leach's S. Petrel",0.856886819011084
"41653",41653,253,"Leach's S. Petrel",0.856614501623194
"41654",41654,254,"Leach's S. Petrel",0.856208560351835
"41655",41655,255,"Leach's S. Petrel",0.855911603316106
"41656",41656,256,"Leach's S. Petrel",0.85560816117473
"41657",41657,257,"Leach's S. Petrel",0.855295238232665
"41658",41658,258,"Leach's S. Petrel",0.854973574859895
"41659",41659,259,"Leach's S. Petrel",0.854643748971581
"41660",41660,260,"Leach's S. Petrel",0.85430628708195
"41661",41661,261,"Leach's S. Petrel",0.853961675607365
"41662",41662,262,"Leach's S. Petrel",0.853610357573342
"41663",41663,263,"Leach's S. Petrel",0.85325273639511
"41664",41664,264,"Leach's S. Petrel",0.852889177988524
"41665",41665,265,"Leach's S. Petrel",0.852520013489618
"41666",41666,266,"Leach's S. Petrel",0.851962404817919
"41667",41667,267,"Leach's S. Petrel",0.851628293419912
"41668",41668,268,"Leach's S. Petrel",0.851304204008722
"41669",41669,269,"Leach's S. Petrel",0.850994313248711
"41670",41670,270,"Leach's S. Petrel",0.850697755865662
"41671",41671,271,"Leach's S. Petrel",0.850413823737693
"41672",41672,272,"Leach's S. Petrel",0.850141873947059
"41673",41673,273,"Leach's S. Petrel",0.849881306454149
"41674",41674,274,"Leach's S. Petrel",0.849631571952131
"41675",41675,275,"Leach's S. Petrel",0.849392167609769
"41676",41676,276,"Leach's S. Petrel",0.849162635353027
"41677",41677,277,"Leach's S. Petrel",0.848942558973727
"41678",41678,278,"Leach's S. Petrel",0.848619104329635
"41679",41679,279,"Leach's S. Petrel",0.848425262888096
"41680",41680,280,"Leach's S. Petrel",0.848237211313039
"41681",41681,281,"Leach's S. Petrel",0.848057476825995
"41682",41682,282,"Leach's S. Petrel",0.847885765109182
"41683",41683,283,"Leach's S. Petrel",0.847721840222101
"41684",41684,284,"Leach's S. Petrel",0.847565486701498
"41685",41685,285,"Leach's S. Petrel",0.847416509270907
"41686",41686,286,"Leach's S. Petrel",0.847274730152585
"41687",41687,287,"Leach's S. Petrel",0.847139986784406
"41688",41688,288,"Leach's S. Petrel",0.847012129742689
"41689",41689,289,"Leach's S. Petrel",0.846891020874535
"41690",41690,290,"Leach's S. Petrel",0.846714272125697
"41691",41691,291,"Leach's S. Petrel",0.846571005949936
"41692",41692,292,"Leach's S. Petrel",0.846421483886171
"41693",41693,293,"Leach's S. Petrel",0.846262814464729
"41694",41694,294,"Leach's S. Petrel",0.84609579567782
"41695",41695,295,"Leach's S. Petrel",0.845921038729679
"41696",41696,296,"Leach's S. Petrel",0.845739102344994
"41697",41697,297,"Leach's S. Petrel",0.84555050424255
"41698",41698,298,"Leach's S. Petrel",0.845355716843162
"41699",41699,299,"Leach's S. Petrel",0.84515517101463
"41700",41700,300,"Leach's S. Petrel",0.844949258015238
"41701",41701,301,"Leach's S. Petrel",0.844738332194208
"41702",41702,302,"Leach's S. Petrel",0.844418550641834
"41703",41703,303,"Leach's S. Petrel",0.844197919431539
"41704",41704,304,"Leach's S. Petrel",0.843975619121375
"41705",41705,305,"Leach's S. Petrel",0.843750740766466
"41706",41706,306,"Leach's S. Petrel",0.843523455586157
"41707",41707,307,"Leach's S. Petrel",0.84329388369299
"41708",41708,308,"Leach's S. Petrel",0.843062135093333
"41709",41709,309,"Leach's S. Petrel",0.842828306531084
"41710",41710,310,"Leach's S. Petrel",0.842592484195604
"41711",41711,311,"Leach's S. Petrel",0.842354745107053
"41712",41712,312,"Leach's S. Petrel",0.842115158547958
"41713",41713,313,"Leach's S. Petrel",0.841873787255765
"41714",41714,314,"Leach's S. Petrel",0.841510457298318
"41715",41715,315,"Leach's S. Petrel",0.841271646604131
"41716",41716,316,"Leach's S. Petrel",0.841033758568712
"41717",41717,317,"Leach's S. Petrel",0.840797183703241
"41718",41718,318,"Leach's S. Petrel",0.840561790887824
"41719",41719,319,"Leach's S. Petrel",0.840327491533499
"41720",41720,320,"Leach's S. Petrel",0.840094204627584
"41721",41721,321,"Leach's S. Petrel",0.83986185565702
"41722",41722,322,"Leach's S. Petrel",0.839630377610921
"41723",41723,323,"Leach's S. Petrel",0.839399710452405
"41724",41724,324,"Leach's S. Petrel",0.839169800885667
"41725",41725,325,"Leach's S. Petrel",0.838940601944352
"41726",41726,326,"Leach's S. Petrel",0.838597289156899
"41727",41727,327,"Leach's S. Petrel",0.838346961883197
"41728",41728,328,"Leach's S. Petrel",0.838091116203144
"41729",41729,329,"Leach's S. Petrel",0.837827353101099
"41730",41730,330,"Leach's S. Petrel",0.837556122920431
"41731",41731,331,"Leach's S. Petrel",0.837277811738055
"41732",41732,332,"Leach's S. Petrel",0.836992770158805
"41733",41733,333,"Leach's S. Petrel",0.836701324921283
"41734",41734,334,"Leach's S. Petrel",0.836403775761577
"41735",41735,335,"Leach's S. Petrel",0.836100397624301
"41736",41736,336,"Leach's S. Petrel",0.835791441695674
"41737",41737,337,"Leach's S. Petrel",0.835477136901921
"41738",41738,338,"Leach's S. Petrel",0.835001906257792
"41739",41739,339,"Leach's S. Petrel",0.834728935739233
"41740",41740,340,"Leach's S. Petrel",0.834467488405428
"41741",41741,341,"Leach's S. Petrel",0.834222459203624
"41742",41742,342,"Leach's S. Petrel",0.83399278106762
"41743",41743,343,"Leach's S. Petrel",0.833777601163338
"41744",41744,344,"Leach's S. Petrel",0.833576144556385
"41745",41745,345,"Leach's S. Petrel",0.833387691108808
"41746",41746,346,"Leach's S. Petrel",0.8332115833033
"41747",41747,347,"Leach's S. Petrel",0.833047220743374
"41748",41748,348,"Leach's S. Petrel",0.832894057561144
"41749",41749,349,"Leach's S. Petrel",0.832751598571712
"41750",41750,350,"Leach's S. Petrel",0.832545424743529
"41751",41751,351,"Leach's S. Petrel",0.832379659427148
"41752",41752,352,"Leach's S. Petrel",0.832206612419924
"41753",41753,353,"Leach's S. Petrel",0.832023158859265
"41754",41754,354,"Leach's S. Petrel",0.831830080604538
"41755",41755,355,"Leach's S. Petrel",0.831628022081769
"41756",41756,356,"Leach's S. Petrel",0.831417569316819
"41757",41757,357,"Leach's S. Petrel",0.831199272097841
"41758",41758,358,"Leach's S. Petrel",0.830973635304166
"41759",41759,359,"Leach's S. Petrel",0.830741122228976
"41760",41760,360,"Leach's S. Petrel",0.830502155454966
"41761",41761,361,"Leach's S. Petrel",0.830257118921671
"41762",41762,362,"Leach's S. Petrel",0.829885409727267
"41763",41763,363,"Leach's S. Petrel",0.829655427327042
"41764",41764,364,"Leach's S. Petrel",0.829430366238739
"41765",41765,365,"Leach's S. Petrel",0.829212148195806
"41766",41766,366,"Leach's S. Petrel",0.829000362577045
"41767",41767,367,"Leach's S. Petrel",0.828794657898553
"41768",41768,368,"Leach's S. Petrel",0.828594714221264
"41769",41769,369,"Leach's S. Petrel",0.828400228278688
"41770",41770,370,"Leach's S. Petrel",0.82821091961397
"41771",41771,371,"Leach's S. Petrel",0.828026529017346
"41772",41772,372,"Leach's S. Petrel",0.827846818472649
"41773",41773,373,"Leach's S. Petrel",0.827671570305375
"41774",41774,374,"Leach's S. Petrel",0.827411818057744
"41775",41775,375,"Leach's S. Petrel",0.827266124964037
"41776",41776,376,"Leach's S. Petrel",0.827127624149081
"41777",41777,377,"Leach's S. Petrel",0.826999451397335
"41778",41778,378,"Leach's S. Petrel",0.826881076491812
"41779",41779,379,"Leach's S. Petrel",0.826772076735937
"41780",41780,380,"Leach's S. Petrel",0.826672067467791
"41781",41781,381,"Leach's S. Petrel",0.826580695094698
"41782",41782,382,"Leach's S. Petrel",0.826497637566955
"41783",41783,383,"Leach's S. Petrel",0.826422601135956
"41784",41784,384,"Leach's S. Petrel",0.826355318116168
"41785",41785,385,"Leach's S. Petrel",0.82629554441116
"41786",41786,386,"Leach's S. Petrel",0.826211260945084
"41787",41787,387,"Leach's S. Petrel",0.826146091868636
"41788",41788,388,"Leach's S. Petrel",0.826078792743844
"41789",41789,389,"Leach's S. Petrel",0.826008362956046
"41790",41790,390,"Leach's S. Petrel",0.825935205449357
"41791",41791,391,"Leach's S. Petrel",0.825859623342228
"41792",41792,392,"Leach's S. Petrel",0.825781893256029
"41793",41793,393,"Leach's S. Petrel",0.825702272821926
"41794",41794,394,"Leach's S. Petrel",0.825620996855424
"41795",41795,395,"Leach's S. Petrel",0.825538279025741
"41796",41796,396,"Leach's S. Petrel",0.825454312403906
"41797",41797,397,"Leach's S. Petrel",0.825369270590919
"41798",41798,398,"Leach's S. Petrel",0.825241079741762
"41799",41799,399,"Leach's S. Petrel",0.825174576053943
"41800",41800,400,"Leach's S. Petrel",0.82511324170802
"41801",41801,401,"Leach's S. Petrel",0.825059167838374
"41802",41802,402,"Leach's S. Petrel",0.825012034085339
"41803",41803,403,"Leach's S. Petrel",0.824971549213656
"41804",41804,404,"Leach's S. Petrel",0.824937447764282
"41805",41805,405,"Leach's S. Petrel",0.824909478365306
"41806",41806,406,"Leach's S. Petrel",0.824887407261296
"41807",41807,407,"Leach's S. Petrel",0.824871016843764
"41808",41808,408,"Leach's S. Petrel",0.824860105214375
"41809",41809,409,"Leach's S. Petrel",0.824854485285174
"41810",41810,410,"Leach's S. Petrel",0.824849826641919
"41811",41811,411,"Leach's S. Petrel",0.824833255121049
"41812",41812,412,"Leach's S. Petrel",0.824813253339543
"41813",41813,413,"Leach's S. Petrel",0.824788319266748
"41814",41814,414,"Leach's S. Petrel",0.824758868616202
"41815",41815,415,"Leach's S. Petrel",0.824725225316424
"41816",41816,416,"Leach's S. Petrel",0.824687685980584
"41817",41817,417,"Leach's S. Petrel",0.824646527684754
"41818",41818,418,"Leach's S. Petrel",0.824602004736786
"41819",41819,419,"Leach's S. Petrel",0.824554350491458
"41820",41820,420,"Leach's S. Petrel",0.824503778070202
"41821",41821,421,"Leach's S. Petrel",0.82445048157477
"41822",41822,422,"Leach's S. Petrel",0.824368695572243
"41823",41823,423,"Leach's S. Petrel",0.824319035665397
"41824",41824,424,"Leach's S. Petrel",0.82427076235467
"41825",41825,425,"Leach's S. Petrel",0.824224391022135
"41826",41826,426,"Leach's S. Petrel",0.824179834701117
"41827",41827,427,"Leach's S. Petrel",0.824137007652457
"41828",41828,428,"Leach's S. Petrel",0.824095832221242
"41829",41829,429,"Leach's S. Petrel",0.82405623315628
"41830",41830,430,"Leach's S. Petrel",0.824018139920592
"41831",41831,431,"Leach's S. Petrel",0.823981486455007
"41832",41832,432,"Leach's S. Petrel",0.823946211404847
"41833",41833,433,"Leach's S. Petrel",0.823912258074385
"41834",41834,434,"Leach's S. Petrel",0.8238622598626
"41835",41835,435,"Leach's S. Petrel",0.82383099005199
"41836",41836,436,"Leach's S. Petrel",0.823800265075018
"41837",41837,437,"Leach's S. Petrel",0.823770331970891
"41838",41838,438,"Leach's S. Petrel",0.823741169327847
"41839",41839,439,"Leach's S. Petrel",0.823712760901108
"41840",41840,440,"Leach's S. Petrel",0.823685091933069
"41841",41841,441,"Leach's S. Petrel",0.823658149515303
"41842",41842,442,"Leach's S. Petrel",0.82363192217302
"41843",41843,443,"Leach's S. Petrel",0.823606399671578
"41844",41844,444,"Leach's S. Petrel",0.823581572797549
"41845",41845,445,"Leach's S. Petrel",0.823557433175747
"41846",41846,446,"Leach's S. Petrel",0.823521730380801
"41847",41847,447,"Leach's S. Petrel",0.823467503474464
"41848",41848,448,"Leach's S. Petrel",0.823405390767246
"41849",41849,449,"Leach's S. Petrel",0.823331957031281
"41850",41850,450,"Leach's S. Petrel",0.823247880829115
"41851",41851,451,"Leach's S. Petrel",0.823153714727566
"41852",41852,452,"Leach's S. Petrel",0.823049964935865
"41853",41853,453,"Leach's S. Petrel",0.822937103195972
"41854",41854,454,"Leach's S. Petrel",0.822815563525112
"41855",41855,455,"Leach's S. Petrel",0.822685745366582
"41856",41856,456,"Leach's S. Petrel",0.822548015267349
"41857",41857,457,"Leach's S. Petrel",0.822402709109683
"41858",41858,458,"Leach's S. Petrel",0.822179419194509
"41859",41859,459,"Leach's S. Petrel",0.822027336911083
"41860",41860,460,"Leach's S. Petrel",0.821874449008382
"41861",41861,461,"Leach's S. Petrel",0.821720347437227
"41862",41862,462,"Leach's S. Petrel",0.821564962083899
"41863",41863,463,"Leach's S. Petrel",0.821408247980822
"41864",41864,464,"Leach's S. Petrel",0.821250163759506
"41865",41865,465,"Leach's S. Petrel",0.821090667957172
"41866",41866,466,"Leach's S. Petrel",0.820929722197068
"41867",41867,467,"Leach's S. Petrel",0.820767291345505
"41868",41868,468,"Leach's S. Petrel",0.820603344154138
"41869",41869,469,"Leach's S. Petrel",0.820437853507227
"41870",41870,470,"Leach's S. Petrel",0.820188433460396
"41871",41871,471,"Leach's S. Petrel",0.820031298983951
"41872",41872,472,"Leach's S. Petrel",0.819876451334186
"41873",41873,473,"Leach's S. Petrel",0.81972494535836
"41874",41874,474,"Leach's S. Petrel",0.819576466915289
"41875",41875,475,"Leach's S. Petrel",0.819430793744763
"41876",41876,476,"Leach's S. Petrel",0.819287722235715
"41877",41877,477,"Leach's S. Petrel",0.819147065778481
"41878",41878,478,"Leach's S. Petrel",0.819008655662886
"41879",41879,479,"Leach's S. Petrel",0.818872339526107
"41880",41880,480,"Leach's S. Petrel",0.81873798038795
"41881",41881,481,"Leach's S. Petrel",0.818605455452782
"41882",41882,482,"Leach's S. Petrel",0.818407917655057
"41883",41883,483,"Leach's S. Petrel",0.818290552912718
"41884",41884,484,"Leach's S. Petrel",0.818176932248398
"41885",41885,485,"Leach's S. Petrel",0.818068693723265
"41886",41886,486,"Leach's S. Petrel",0.817965525065169
"41887",41887,487,"Leach's S. Petrel",0.817867187783303
"41888",41888,488,"Leach's S. Petrel",0.817773463751727
"41889",41889,489,"Leach's S. Petrel",0.817684152571018
"41890",41890,490,"Leach's S. Petrel",0.8175990717212
"41891",41891,491,"Leach's S. Petrel",0.8175180547642
"41892",41892,492,"Leach's S. Petrel",0.817440950108348
"41893",41893,493,"Leach's S. Petrel",0.817367619649017
"41894",41894,494,"Leach's S. Petrel",0.817260310571886
"41895",41895,495,"Leach's S. Petrel",0.817159317885003
"41896",41896,496,"Leach's S. Petrel",0.817050759640592
"41897",41897,497,"Leach's S. Petrel",0.816931319625415
"41898",41898,498,"Leach's S. Petrel",0.816801713166017
"41899",41899,499,"Leach's S. Petrel",0.816662518971772
"41900",41900,500,"Leach's S. Petrel",0.816514263959641
"41901",41901,501,"Leach's S. Petrel",0.816357438137639
"41902",41902,502,"Leach's S. Petrel",0.81619248978936
"41903",41903,503,"Leach's S. Petrel",0.816019828886696
"41904",41904,504,"Leach's S. Petrel",0.815839828697899
"41905",41905,505,"Leach's S. Petrel",0.815652828150095
"41906",41906,506,"Leach's S. Petrel",0.815367428573424
"41907",41907,507,"Leach's S. Petrel",0.815209736231037
"41908",41908,508,"Leach's S. Petrel",0.815060635806222
"41909",41909,509,"Leach's S. Petrel",0.814923730151061
"41910",41910,510,"Leach's S. Petrel",0.814798207629409
"41911",41911,511,"Leach's S. Petrel",0.814683406641962
"41912",41912,512,"Leach's S. Petrel",0.814578725707921
"41913",41913,513,"Leach's S. Petrel",0.814483602697561
"41914",41914,514,"Leach's S. Petrel",0.814397522535152
"41915",41915,515,"Leach's S. Petrel",0.814320013379433
"41916",41916,516,"Leach's S. Petrel",0.814250645203603
"41917",41917,517,"Leach's S. Petrel",0.814189027240335
"41918",41918,518,"Leach's S. Petrel",0.814102007477843
"41919",41919,519,"Leach's S. Petrel",0.814066291567605
"41920",41920,520,"Leach's S. Petrel",0.814036353235565
"41921",41921,521,"Leach's S. Petrel",0.814014775913767
"41922",41922,522,"Leach's S. Petrel",0.81400118559802
"41923",41923,523,"Leach's S. Petrel",0.813995286917072
"41924",41924,524,"Leach's S. Petrel",0.8139968103836
"41925",41925,525,"Leach's S. Petrel",0.814005510850246
"41926",41926,526,"Leach's S. Petrel",0.814021165422773
"41927",41927,527,"Leach's S. Petrel",0.814043570810227
"41928",41928,528,"Leach's S. Petrel",0.814072541086678
"41929",41929,529,"Leach's S. Petrel",0.814107905562698
"41930",41930,530,"Leach's S. Petrel",0.814165568191439
"41931",41931,531,"Leach's S. Petrel",0.814195943500948
"41932",41932,532,"Leach's S. Petrel",0.814224427375837
"41933",41933,533,"Leach's S. Petrel",0.81425010173156
"41934",41934,534,"Leach's S. Petrel",0.814273347870492
"41935",41935,535,"Leach's S. Petrel",0.814294440725604
"41936",41936,536,"Leach's S. Petrel",0.814313631451678
"41937",41937,537,"Leach's S. Petrel",0.814331152238277
"41938",41938,538,"Leach's S. Petrel",0.814347213511461
"41939",41939,539,"Leach's S. Petrel",0.814362005591013
"41940",41940,540,"Leach's S. Petrel",0.814375699412882
"41941",41941,541,"Leach's S. Petrel",0.814388447723602
"41942",41942,542,"Leach's S. Petrel",0.814407017105553
"41943",41943,543,"Leach's S. Petrel",0.814401169953616
"41944",41944,544,"Leach's S. Petrel",0.814390732037809
"41945",41945,545,"Leach's S. Petrel",0.81437360140155
"41946",41946,546,"Leach's S. Petrel",0.814350241661543
"41947",41947,547,"Leach's S. Petrel",0.814321002271284
"41948",41948,548,"Leach's S. Petrel",0.814286203621522
"41949",41949,549,"Leach's S. Petrel",0.814246140234718
"41950",41950,550,"Leach's S. Petrel",0.814201080463099
"41951",41951,551,"Leach's S. Petrel",0.814151268967217
"41952",41952,552,"Leach's S. Petrel",0.814096928416645
"41953",41953,553,"Leach's S. Petrel",0.814038261384203
"41954",41954,554,"Leach's S. Petrel",0.813947226880918
"41955",41955,555,"Leach's S. Petrel",0.813882988042603
"41956",41956,556,"Leach's S. Petrel",0.813817820940497
"41957",41957,557,"Leach's S. Petrel",0.813751303383804
"41958",41958,558,"Leach's S. Petrel",0.813683443662296
"41959",41959,559,"Leach's S. Petrel",0.813614251045111
"41960",41960,560,"Leach's S. Petrel",0.81354373474323
"41961",41961,561,"Leach's S. Petrel",0.813471901870698
"41962",41962,562,"Leach's S. Petrel",0.813398759213592
"41963",41963,563,"Leach's S. Petrel",0.813324313531075
"41964",41964,564,"Leach's S. Petrel",0.813248572046519
"41965",41965,565,"Leach's S. Petrel",0.813171542729917
"41966",41966,566,"Leach's S. Petrel",0.813055042765663
"41967",41967,567,"Leach's S. Petrel",0.812950487591251
"41968",41968,568,"Leach's S. Petrel",0.812838846799643
"41969",41969,569,"Leach's S. Petrel",0.812717106666242
"41970",41970,570,"Leach's S. Petrel",0.812585773135263
"41971",41971,571,"Leach's S. Petrel",0.81244527983775
"41972",41972,572,"Leach's S. Petrel",0.812296022105251
"41973",41973,573,"Leach's S. Petrel",0.812138368835901
"41974",41974,574,"Leach's S. Petrel",0.811972659570212
"41975",41975,575,"Leach's S. Petrel",0.811799206936236
"41976",41976,576,"Leach's S. Petrel",0.811618297869485
"41977",41977,577,"Leach's S. Petrel",0.81143019527873
"41978",41978,578,"Leach's S. Petrel",0.811142921167881
"41979",41979,579,"Leach's S. Petrel",0.810966568084868
"41980",41980,580,"Leach's S. Petrel",0.810794136961874
"41981",41981,581,"Leach's S. Petrel",0.81062730293043
"41982",41982,582,"Leach's S. Petrel",0.810465551205463
"41983",41983,583,"Leach's S. Petrel",0.810308487368231
"41984",41984,584,"Leach's S. Petrel",0.81015575144261
"41985",41985,585,"Leach's S. Petrel",0.810007007409567
"41986",41986,586,"Leach's S. Petrel",0.809861948217771
"41987",41987,587,"Leach's S. Petrel",0.809720293617383
"41988",41988,588,"Leach's S. Petrel",0.809581789464937
"41989",41989,589,"Leach's S. Petrel",0.809446206278734
"41990",41990,590,"Leach's S. Petrel",0.809244785637844
"41991",41991,591,"Leach's S. Petrel",0.809131825554793
"41992",41992,592,"Leach's S. Petrel",0.809024333492202
"41993",41993,593,"Leach's S. Petrel",0.808924763076167
"41994",41994,594,"Leach's S. Petrel",0.80883262247949
"41995",41995,595,"Leach's S. Petrel",0.808747541642965
"41996",41996,596,"Leach's S. Petrel",0.808669183307057
"41997",41997,597,"Leach's S. Petrel",0.808597239520076
"41998",41998,598,"Leach's S. Petrel",0.808531431580247
"41999",41999,599,"Leach's S. Petrel",0.808471507068965
"42000",42000,600,"Leach's S. Petrel",0.808417237733686
"42001",42001,1,"Transient Orcas",1
"42002",42002,2,"Transient Orcas",1
"42003",42003,3,"Transient Orcas",0.999999999999997
"42004",42004,4,"Transient Orcas",0.999999999999993
"42005",42005,5,"Transient Orcas",0.999999999999987
"42006",42006,6,"Transient Orcas",0.99999999999998
"42007",42007,7,"Transient Orcas",0.999999999999971
"42008",42008,8,"Transient Orcas",0.99999999999996
"42009",42009,9,"Transient Orcas",0.999999999999948
"42010",42010,10,"Transient Orcas",0.999999999999934
"42011",42011,11,"Transient Orcas",0.999999999999918
"42012",42012,12,"Transient Orcas",0.9999999999999
"42013",42013,13,"Transient Orcas",0.999999999999881
"42014",42014,14,"Transient Orcas",0.99999999999986
"42015",42015,15,"Transient Orcas",0.999999999999838
"42016",42016,16,"Transient Orcas",0.999999997181171
"42017",42017,17,"Transient Orcas",0.999999992096782
"42018",42018,18,"Transient Orcas",0.999999984175189
"42019",42019,19,"Transient Orcas",0.999999973116191
"42020",42020,20,"Transient Orcas",0.999999958702185
"42021",42021,21,"Transient Orcas",0.999999940795847
"42022",42022,22,"Transient Orcas",0.999999919334629
"42023",42023,23,"Transient Orcas",0.999999894323889
"42024",42024,24,"Transient Orcas",0.999999865830981
"42025",42025,25,"Transient Orcas",0.99999983397964
"42026",42026,26,"Transient Orcas",0.999999783870546
"42027",42027,27,"Transient Orcas",0.999999743385796
"42028",42028,28,"Transient Orcas",0.99999970116553
"42029",42029,29,"Transient Orcas",0.999999656797382
"42030",42030,30,"Transient Orcas",0.999999610654503
"42031",42031,31,"Transient Orcas",0.999999563151722
"42032",42032,32,"Transient Orcas",0.999999514717425
"42033",42033,33,"Transient Orcas",0.999999465794669
"42034",42034,34,"Transient Orcas",0.999999416839168
"42035",42035,35,"Transient Orcas",0.99999936831788
"42036",42036,36,"Transient Orcas",0.999999320707712
"42037",42037,37,"Transient Orcas",0.999999274494407
"42038",42038,38,"Transient Orcas",0.999999206775802
"42039",42039,39,"Transient Orcas",0.999999165896315
"42040",42040,40,"Transient Orcas",0.999999129044125
"42041",42041,41,"Transient Orcas",0.999999096629348
"42042",42042,42,"Transient Orcas",0.999999069399726
"42043",42043,43,"Transient Orcas",0.999999047938802
"42044",42044,44,"Transient Orcas",0.999999032783012
"42045",42045,45,"Transient Orcas",0.999999024422969
"42046",42046,46,"Transient Orcas",0.999999023306288
"42047",42047,47,"Transient Orcas",0.999999029841337
"42048",42048,48,"Transient Orcas",0.999999044400465
"42049",42049,49,"Transient Orcas",0.999999067323101
"42050",42050,50,"Transient Orcas",0.999999108333624
"42051",42051,51,"Transient Orcas",0.999999155138418
"42052",42052,52,"Transient Orcas",0.999999208223369
"42053",42053,53,"Transient Orcas",0.999999269983226
"42054",42054,54,"Transient Orcas",0.999999340494116
"42055",42055,55,"Transient Orcas",0.999999419893821
"42056",42056,56,"Transient Orcas",0.999999508349629
"42057",42057,57,"Transient Orcas",0.999999606054927
"42058",42058,58,"Transient Orcas",0.999999713227602
"42059",42059,59,"Transient Orcas",0.999999830107326
"42060",42060,60,"Transient Orcas",0.999999956953318
"42061",42061,61,"Transient Orcas",1.00000009404215
"42062",42062,62,"Transient Orcas",1.00000030768291
"42063",42063,63,"Transient Orcas",1.00000047383838
"42064",42064,64,"Transient Orcas",1.00000064987053
"42065",42065,65,"Transient Orcas",1.00000083828924
"42066",42066,66,"Transient Orcas",1.00000103961209
"42067",42067,67,"Transient Orcas",1.00000125421134
"42068",42068,68,"Transient Orcas",1.00000148241351
"42069",42069,69,"Transient Orcas",1.00000172450108
"42070",42070,70,"Transient Orcas",1.00000198071522
"42071",42071,71,"Transient Orcas",1.0000022512597
"42072",42072,72,"Transient Orcas",1.0000025363042
